File Name,Group,Value,Unit,Is_Trend,Ratio_Value
SIMCEPImages_N17_C70_F42_s07_w2.TIF,Control,26.0,cells,False,0
SIMCEPImages_N17_C70_F42_s08_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_N17_C70_F42_s08_w2.TIF,Control,24.0,cells,False,0
SIMCEPImages_N17_C70_F42_s09_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_N17_C70_F42_s09_w2.TIF,Control,22.0,cells,False,0
SIMCEPImages_N17_C70_F42_s10_w1.TIF,Control,5.0,cells,False,0
SIMCEPImages_N17_C70_F42_s10_w2.TIF,Control,27.0,cells,False,0
SIMCEPImages_N17_C70_F42_s11_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_N17_C70_F42_s11_w2.TIF,Control,22.0,cells,False,0
SIMCEPImages_N17_C70_F42_s12_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_N17_C70_F42_s12_w2.TIF,Control,22.0,cells,False,0
SIMCEPImages_N17_C70_F42_s13_w1.TIF,Control,5.0,cells,False,0
SIMCEPImages_N17_C70_F42_s13_w2.TIF,Control,22.0,cells,False,0
SIMCEPImages_N17_C70_F42_s14_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_N17_C70_F42_s14_w2.TIF,Control,27.0,cells,False,0
SIMCEPImages_N17_C70_F42_s15_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_N17_C70_F42_s15_w2.TIF,Control,32.0,cells,False,0
SIMCEPImages_N17_C70_F42_s16_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_N17_C70_F42_s16_w2.TIF,Control,27.0,cells,False,0
SIMCEPImages_N17_C70_F42_s17_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_N17_C70_F42_s17_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_N17_C70_F42_s18_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_N17_C70_F42_s18_w2.TIF,Control,20.0,cells,False,0
SIMCEPImages_N17_C70_F42_s19_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_N17_C70_F42_s19_w2.TIF,Control,24.0,cells,False,0
SIMCEPImages_N17_C70_F42_s20_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_N17_C70_F42_s20_w2.TIF,Control,19.0,cells,False,0
SIMCEPImages_N17_C70_F42_s21_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_N17_C70_F42_s21_w2.TIF,Control,23.0,cells,False,0
SIMCEPImages_N17_C70_F42_s22_w1.TIF,Control,6.0,cells,False,0
SIMCEPImages_N17_C70_F42_s22_w2.TIF,Control,20.0,cells,False,0
SIMCEPImages_N17_C70_F42_s23_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_N17_C70_F42_s23_w2.TIF,Control,23.0,cells,False,0
SIMCEPImages_N17_C70_F42_s24_w1.TIF,Control,5.0,cells,False,0
SIMCEPImages_N17_C70_F42_s24_w2.TIF,Control,26.0,cells,False,0
SIMCEPImages_N17_C70_F42_s25_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_N17_C70_F42_s25_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_O17_C70_F45_s01_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_O17_C70_F45_s01_w2.TIF,Control,23.0,cells,False,0
SIMCEPImages_O17_C70_F45_s02_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_O17_C70_F45_s02_w2.TIF,Control,21.0,cells,False,0
SIMCEPImages_O17_C70_F45_s03_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s03_w2.TIF,Control,23.0,cells,False,0
SIMCEPImages_O17_C70_F45_s04_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s04_w2.TIF,Control,30.0,cells,False,0
SIMCEPImages_O17_C70_F45_s05_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_O17_C70_F45_s05_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_O17_C70_F45_s06_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s06_w2.TIF,Control,28.0,cells,False,0
SIMCEPImages_O17_C70_F45_s07_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_O17_C70_F45_s07_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_O17_C70_F45_s08_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s08_w2.TIF,Control,24.0,cells,False,0
SIMCEPImages_O17_C70_F45_s09_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_O17_C70_F45_s09_w2.TIF,Control,21.0,cells,False,0
SIMCEPImages_O17_C70_F45_s10_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_O17_C70_F45_s10_w2.TIF,Control,27.0,cells,False,0
SIMCEPImages_O17_C70_F45_s11_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s11_w2.TIF,Control,21.0,cells,False,0
SIMCEPImages_O17_C70_F45_s12_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s12_w2.TIF,Control,22.0,cells,False,0
SIMCEPImages_O17_C70_F45_s13_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_O17_C70_F45_s13_w2.TIF,Control,22.0,cells,False,0
SIMCEPImages_O17_C70_F45_s14_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s14_w2.TIF,Control,26.0,cells,False,0
SIMCEPImages_O17_C70_F45_s15_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s15_w2.TIF,Control,31.0,cells,False,0
SIMCEPImages_O17_C70_F45_s16_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_O17_C70_F45_s16_w2.TIF,Control,26.0,cells,False,0
SIMCEPImages_O17_C70_F45_s17_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_O17_C70_F45_s17_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_O17_C70_F45_s18_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_O17_C70_F45_s18_w2.TIF,Control,20.0,cells,False,0
SIMCEPImages_O17_C70_F45_s19_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_O17_C70_F45_s19_w2.TIF,Control,24.0,cells,False,0
SIMCEPImages_O17_C70_F45_s20_w1.TIF,Control,4.0,cells,False,0
SIMCEPImages_O17_C70_F45_s20_w2.TIF,Control,18.0,cells,False,0
SIMCEPImages_O17_C70_F45_s21_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_O17_C70_F45_s21_w2.TIF,Control,23.0,cells,False,0
SIMCEPImages_O17_C70_F45_s22_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_O17_C70_F45_s22_w2.TIF,Control,18.0,cells,False,0
SIMCEPImages_O17_C70_F45_s23_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_O17_C70_F45_s23_w2.TIF,Control,23.0,cells,False,0
SIMCEPImages_O17_C70_F45_s24_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_O17_C70_F45_s24_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_O17_C70_F45_s25_w1.TIF,Control,3.0,cells,False,0
SIMCEPImages_O17_C70_F45_s25_w2.TIF,Control,26.0,cells,False,0
SIMCEPImages_P17_C70_F48_s01_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s01_w2.TIF,Control,23.0,cells,False,0
SIMCEPImages_P17_C70_F48_s02_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s02_w2.TIF,Control,21.0,cells,False,0
SIMCEPImages_P17_C70_F48_s03_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_P17_C70_F48_s03_w2.TIF,Control,20.0,cells,False,0
SIMCEPImages_P17_C70_F48_s04_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s04_w2.TIF,Control,29.0,cells,False,0
SIMCEPImages_P17_C70_F48_s05_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s05_w2.TIF,Control,26.0,cells,False,0
SIMCEPImages_P17_C70_F48_s06_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s06_w2.TIF,Control,28.0,cells,False,0
SIMCEPImages_P17_C70_F48_s07_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s07_w2.TIF,Control,24.0,cells,False,0
SIMCEPImages_P17_C70_F48_s08_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_P17_C70_F48_s08_w2.TIF,Control,20.0,cells,False,0
SIMCEPImages_P17_C70_F48_s09_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s09_w2.TIF,Control,20.0,cells,False,0
SIMCEPImages_P17_C70_F48_s10_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s10_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_P17_C70_F48_s11_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s11_w2.TIF,Control,22.0,cells,False,0
SIMCEPImages_P17_C70_F48_s12_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s12_w2.TIF,Control,21.0,cells,False,0
SIMCEPImages_P17_C70_F48_s13_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s13_w2.TIF,Control,23.0,cells,False,0
SIMCEPImages_P17_C70_F48_s14_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s14_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_P17_C70_F48_s15_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s15_w2.TIF,Control,28.0,cells,False,0
SIMCEPImages_P17_C70_F48_s16_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s16_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_P17_C70_F48_s17_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s17_w2.TIF,Control,26.0,cells,False,0
SIMCEPImages_P17_C70_F48_s18_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s18_w2.TIF,Control,17.0,cells,False,0
SIMCEPImages_P17_C70_F48_s19_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s19_w2.TIF,Control,21.0,cells,False,0
SIMCEPImages_P17_C70_F48_s20_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s20_w2.TIF,Control,19.0,cells,False,0
SIMCEPImages_P17_C70_F48_s21_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s21_w2.TIF,Control,22.0,cells,False,0
SIMCEPImages_P17_C70_F48_s22_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s22_w2.TIF,Control,17.0,cells,False,0
SIMCEPImages_P17_C70_F48_s23_w1.TIF,Control,0.0,cells,False,0
SIMCEPImages_P17_C70_F48_s23_w2.TIF,Control,24.0,cells,False,0
SIMCEPImages_P17_C70_F48_s24_w1.TIF,Control,2.0,cells,False,0
SIMCEPImages_P17_C70_F48_s24_w2.TIF,Control,25.0,cells,False,0
SIMCEPImages_P17_C70_F48_s25_w1.TIF,Control,1.0,cells,False,0
SIMCEPImages_P17_C70_F48_s25_w2.TIF,Control,26.0,cells,False,0
